ID du bulletin,Titre du bulletin,Type de bulletin,Date de publication,Lien du bulletin (ANSSI),Identifiant CVE,Score CVSS,Base Severity,Type CWE,Score EPSS,Description,Éditeur/Vendor,Produit,Versions affectées
CERTFR-2025-AVI-0508,Multiples vulnérabilités dans les produits Splunk (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0508/,CVE-2024-11831,5.4,MEDIUM,CWE-79,0.000570000,"A flaw was found in npm-serialize-javascript. The vulnerability occurs because the serialize-javascript module does not properly sanitize certain inputs, such as regex or other JavaScript object types, allowing an attacker to inject malicious code. This code could be executed when deserialized by a web browser, causing Cross-site scripting (XSS) attacks. This issue is critical in environments where serialized data is sent to web clients, potentially compromising the security of the website or web application using this package.",Red Hat,Red Hat Enterprise Linux 8,Non spécifié
CERTFR-2025-AVI-0508,Multiples vulnérabilités dans les produits Splunk (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0508/,CVE-2024-11831,5.4,MEDIUM,CWE-79,0.000570000,"A flaw was found in npm-serialize-javascript. The vulnerability occurs because the serialize-javascript module does not properly sanitize certain inputs, such as regex or other JavaScript object types, allowing an attacker to inject malicious code. This code could be executed when deserialized by a web browser, causing Cross-site scripting (XSS) attacks. This issue is critical in environments where serialized data is sent to web clients, potentially compromising the security of the website or web application using this package.",Red Hat,Red Hat Enterprise Linux 8,Non spécifié
CERTFR-2025-AVI-0508,Multiples vulnérabilités dans les produits Splunk (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0508/,CVE-2024-11831,5.4,MEDIUM,CWE-79,0.000570000,"A flaw was found in npm-serialize-javascript. The vulnerability occurs because the serialize-javascript module does not properly sanitize certain inputs, such as regex or other JavaScript object types, allowing an attacker to inject malicious code. This code could be executed when deserialized by a web browser, causing Cross-site scripting (XSS) attacks. This issue is critical in environments where serialized data is sent to web clients, potentially compromising the security of the website or web application using this package.",Red Hat,Red Hat Enterprise Linux 8,Non spécifié
CERTFR-2025-AVI-0508,Multiples vulnérabilités dans les produits Splunk (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0508/,CVE-2024-11831,5.4,MEDIUM,CWE-79,0.000570000,"A flaw was found in npm-serialize-javascript. The vulnerability occurs because the serialize-javascript module does not properly sanitize certain inputs, such as regex or other JavaScript object types, allowing an attacker to inject malicious code. This code could be executed when deserialized by a web browser, causing Cross-site scripting (XSS) attacks. This issue is critical in environments where serialized data is sent to web clients, potentially compromising the security of the website or web application using this package.",Red Hat,Red Hat Enterprise Linux 9,Non spécifié
CERTFR-2025-AVI-0508,Multiples vulnérabilités dans les produits Splunk (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0508/,CVE-2024-11831,5.4,MEDIUM,CWE-79,0.000570000,"A flaw was found in npm-serialize-javascript. The vulnerability occurs because the serialize-javascript module does not properly sanitize certain inputs, such as regex or other JavaScript object types, allowing an attacker to inject malicious code. This code could be executed when deserialized by a web browser, causing Cross-site scripting (XSS) attacks. This issue is critical in environments where serialized data is sent to web clients, potentially compromising the security of the website or web application using this package.",Red Hat,Red Hat Enterprise Linux 9,Non spécifié
CERTFR-2025-AVI-0508,Multiples vulnérabilités dans les produits Splunk (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0508/,CVE-2024-11831,5.4,MEDIUM,CWE-79,0.000570000,"A flaw was found in npm-serialize-javascript. The vulnerability occurs because the serialize-javascript module does not properly sanitize certain inputs, such as regex or other JavaScript object types, allowing an attacker to inject malicious code. This code could be executed when deserialized by a web browser, causing Cross-site scripting (XSS) attacks. This issue is critical in environments where serialized data is sent to web clients, potentially compromising the security of the website or web application using this package.",Red Hat,Red Hat Enterprise Linux 9,Non spécifié
CERTFR-2025-AVI-0508,Multiples vulnérabilités dans les produits Splunk (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0508/,CVE-2024-11831,5.4,MEDIUM,CWE-79,0.000570000,"A flaw was found in npm-serialize-javascript. The vulnerability occurs because the serialize-javascript module does not properly sanitize certain inputs, such as regex or other JavaScript object types, allowing an attacker to inject malicious code. This code could be executed when deserialized by a web browser, causing Cross-site scripting (XSS) attacks. This issue is critical in environments where serialized data is sent to web clients, potentially compromising the security of the website or web application using this package.",Red Hat,Red Hat Fuse 7,Non spécifié
CERTFR-2025-AVI-0508,Multiples vulnérabilités dans les produits Splunk (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0508/,CVE-2024-11831,5.4,MEDIUM,CWE-79,0.000570000,"A flaw was found in npm-serialize-javascript. The vulnerability occurs because the serialize-javascript module does not properly sanitize certain inputs, such as regex or other JavaScript object types, allowing an attacker to inject malicious code. This code could be executed when deserialized by a web browser, causing Cross-site scripting (XSS) attacks. This issue is critical in environments where serialized data is sent to web clients, potentially compromising the security of the website or web application using this package.",Red Hat,Red Hat Integration Camel K 1,Non spécifié
CERTFR-2025-AVI-0508,Multiples vulnérabilités dans les produits Splunk (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0508/,CVE-2024-11831,5.4,MEDIUM,CWE-79,0.000570000,"A flaw was found in npm-serialize-javascript. The vulnerability occurs because the serialize-javascript module does not properly sanitize certain inputs, such as regex or other JavaScript object types, allowing an attacker to inject malicious code. This code could be executed when deserialized by a web browser, causing Cross-site scripting (XSS) attacks. This issue is critical in environments where serialized data is sent to web clients, potentially compromising the security of the website or web application using this package.",Red Hat,Red Hat JBoss Enterprise Application Platform 7,Non spécifié
CERTFR-2025-AVI-0508,Multiples vulnérabilités dans les produits Splunk (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0508/,CVE-2024-11831,5.4,MEDIUM,CWE-79,0.000570000,"A flaw was found in npm-serialize-javascript. The vulnerability occurs because the serialize-javascript module does not properly sanitize certain inputs, such as regex or other JavaScript object types, allowing an attacker to inject malicious code. This code could be executed when deserialized by a web browser, causing Cross-site scripting (XSS) attacks. This issue is critical in environments where serialized data is sent to web clients, potentially compromising the security of the website or web application using this package.",Red Hat,Red Hat JBoss Enterprise Application Platform 8,Non spécifié
CERTFR-2025-AVI-0508,Multiples vulnérabilités dans les produits Splunk (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0508/,CVE-2024-11831,5.4,MEDIUM,CWE-79,0.000570000,"A flaw was found in npm-serialize-javascript. The vulnerability occurs because the serialize-javascript module does not properly sanitize certain inputs, such as regex or other JavaScript object types, allowing an attacker to inject malicious code. This code could be executed when deserialized by a web browser, causing Cross-site scripting (XSS) attacks. This issue is critical in environments where serialized data is sent to web clients, potentially compromising the security of the website or web application using this package.",Red Hat,Red Hat JBoss Enterprise Application Platform Expansion Pack,Non spécifié
CERTFR-2025-AVI-0508,Multiples vulnérabilités dans les produits Splunk (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0508/,CVE-2024-11831,5.4,MEDIUM,CWE-79,0.000570000,"A flaw was found in npm-serialize-javascript. The vulnerability occurs because the serialize-javascript module does not properly sanitize certain inputs, such as regex or other JavaScript object types, allowing an attacker to inject malicious code. This code could be executed when deserialized by a web browser, causing Cross-site scripting (XSS) attacks. This issue is critical in environments where serialized data is sent to web clients, potentially compromising the security of the website or web application using this package.",Red Hat,Red Hat OpenShift AI (RHOAI),Non spécifié
CERTFR-2025-AVI-0508,Multiples vulnérabilités dans les produits Splunk (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0508/,CVE-2024-11831,5.4,MEDIUM,CWE-79,0.000570000,"A flaw was found in npm-serialize-javascript. The vulnerability occurs because the serialize-javascript module does not properly sanitize certain inputs, such as regex or other JavaScript object types, allowing an attacker to inject malicious code. This code could be executed when deserialized by a web browser, causing Cross-site scripting (XSS) attacks. This issue is critical in environments where serialized data is sent to web clients, potentially compromising the security of the website or web application using this package.",Red Hat,Red Hat OpenShift AI (RHOAI),Non spécifié
CERTFR-2025-AVI-0508,Multiples vulnérabilités dans les produits Splunk (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0508/,CVE-2024-11831,5.4,MEDIUM,CWE-79,0.000570000,"A flaw was found in npm-serialize-javascript. The vulnerability occurs because the serialize-javascript module does not properly sanitize certain inputs, such as regex or other JavaScript object types, allowing an attacker to inject malicious code. This code could be executed when deserialized by a web browser, causing Cross-site scripting (XSS) attacks. This issue is critical in environments where serialized data is sent to web clients, potentially compromising the security of the website or web application using this package.",Red Hat,Red Hat OpenShift AI (RHOAI),Non spécifié
CERTFR-2025-AVI-0508,Multiples vulnérabilités dans les produits Splunk (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0508/,CVE-2024-11831,5.4,MEDIUM,CWE-79,0.000570000,"A flaw was found in npm-serialize-javascript. The vulnerability occurs because the serialize-javascript module does not properly sanitize certain inputs, such as regex or other JavaScript object types, allowing an attacker to inject malicious code. This code could be executed when deserialized by a web browser, causing Cross-site scripting (XSS) attacks. This issue is critical in environments where serialized data is sent to web clients, potentially compromising the security of the website or web application using this package.",Red Hat,Red Hat OpenShift AI (RHOAI),Non spécifié
